Image,x_center,y_center,width,height,Image_angle,x_position,y_position,angle
20176,772.5,73.5,93,147,97.91192885281362,0.1895889282226575,1.3231021463871,80.0
20177,777.5,74.0,85,148,88.11347497821657,0.1895889282226575,1.3231021463871,85.0
20178,779.5,74.0,99,148,78.46807179067923,0.1895889282226575,1.3231021463871,90.0
20179,780.0,73.5,114,147,69.02288152870824,0.1895889282226575,1.3231021463871,95.0
20180,780.5,73.5,131,147,60.20202659496408,0.1895889282226575,1.3231021463871,100.0
20181,780.5,73.0,145,146,53.17598466823017,0.1895889282226575,1.3231021463871,105.0
20182,781.0,72.0,158,144,45.55126069427115,0.1895889282226575,1.3231021463871,110.0
20183,780.5,71.5,171,143,40.20181521202528,0.1895889282226575,1.3231021463871,115.0
20184,780.5,70.5,181,141,35.12297901845636,0.1895889282226575,1.3231021463871,120.0
20185,780.5,69.5,191,139,30.73311501058015,0.1895889282226575,1.3231021463871,125.0
20186,780.0,68.0,200,136,26.552036690734212,0.1895889282226575,1.3231021463871,130.0
20187,780.0,66.5,206,133,22.719672785608964,0.1895889282226575,1.3231021463871,135.0
20188,779.5,65.0,211,130,19.419277482640837,0.1895889282226575,1.3231021463871,140.0
20189,778.5,63.0,215,126,16.58028203468143,0.1895889282226575,1.3231021463871,145.0
20190,778.5,61.0,217,122,13.923034657865173,0.1895889282226575,1.3231021463871,150.0
20191,777.5,60.5,217,117,10.55572828567108,0.1895889282226575,1.3231021463871,155.0
20192,777.0,60.0,216,110,8.007327317450063,0.1895889282226575,1.3231021463871,160.0
20193,776.5,59.5,215,101,4.733512799960181,0.1895889282226575,1.3231021463871,165.0
20194,778.0,60.0,214,94,2.9862662427887017,0.1895889282226575,1.3231021463871,170.0
20195,779.0,59.0,212,84,0.858149274481093,0.1895889282226575,1.3231021463871,175.0
20196,776.5,43.0,205,84,178.68245781078258,0.1895889282226575,1.3731021463871,0.0
20197,775.5,44.5,209,89,177.08262162443475,0.1895889282226575,1.3731021463871,5.0
20198,774.5,46.5,211,93,174.71448724294646,0.1895889282226575,1.3731021463871,10.0
20199,774.0,48.5,212,97,171.1942456476885,0.1895889282226575,1.3731021463871,15.0
20200,773.5,50.5,211,101,168.33850694580707,0.1895889282226575,1.3731021463871,20.0
20201,772.5,52.5,209,105,165.45126450444286,0.1895889282226575,1.3731021463871,25.0
20202,772.0,54.0,204,108,162.27226278277908,0.1895889282226575,1.3731021463871,30.0
20203,771.0,56.0,198,112,158.92506147670463,0.1895889282226575,1.3731021463871,35.0
20204,770.5,57.5,191,115,154.93546134392443,0.1895889282226575,1.3731021463871,40.0
20205,770.0,59.0,184,118,164.62732535911334,0.1895889282226575,1.3731021463871,45.0
20206,769.5,60.0,173,120,161.81181397760395,0.1895889282226575,1.3731021463871,50.0
20207,769.5,61.0,163,122,139.83158657799106,0.1895889282226575,1.3731021463871,55.0
20208,769.0,62.0,150,124,133.91228405935078,0.1895889282226575,1.3731021463871,60.0
20209,769.5,63.0,137,126,126.852157643618,0.1895889282226575,1.3731021463871,65.0
20210,769.0,63.5,122,127,118.00187792385691,0.1895889282226575,1.3731021463871,70.0
20211,769.5,64.0,107,128,109.2917893262586,0.1895889282226575,1.3731021463871,75.0
20212,769.5,64.5,91,129,99.08681219432367,0.1895889282226575,1.3731021463871,80.0
20213,774.0,64.5,82,129,88.14083203248015,0.1895889282226575,1.3731021463871,85.0
20214,776.0,64.5,96,129,77.4106873480547,0.1895889282226575,1.3731021463871,90.0
20215,776.5,64.5,111,129,68.90526809426649,0.1895889282226575,1.3731021463871,95.0
20216,776.5,64.0,127,128,60.15473162451747,0.1895889282226575,1.3731021463871,100.0
20217,777.5,63.5,141,127,52.05831047040965,0.1895889282226575,1.3731021463871,105.0
20218,777.0,63.0,154,126,45.14137471026913,0.1895889282226575,1.3731021463871,110.0
20219,777.0,62.0,166,124,39.90614943251285,0.1895889282226575,1.3731021463871,115.0
20220,777.0,61.0,176,122,34.946882600820345,0.1895889282226575,1.3731021463871,120.0
20221,777.0,60.0,186,120,29.849366787715553,0.1895889282226575,1.3731021463871,125.0
20222,777.0,59.0,194,118,25.779892421611066,0.1895889282226575,1.3731021463871,130.0
20223,776.5,57.5,201,115,22.730806826928188,0.1895889282226575,1.3731021463871,135.0
20224,776.0,56.0,206,112,19.40946758088876,0.1895889282226575,1.3731021463871,140.0
20225,775.0,54.5,210,109,16.400193233506684,0.1895889282226575,1.3731021463871,145.0
20226,774.5,52.5,211,105,13.478588921598998,0.1895889282226575,1.3731021463871,150.0
20227,774.0,50.5,212,101,10.889740459501354,0.1895889282226575,1.3731021463871,155.0
20228,773.5,48.5,211,97,7.49482827059137,0.1895889282226575,1.3731021463871,160.0
20229,773.5,46.5,209,93,4.542562621974184,0.1895889282226575,1.3731021463871,165.0
20230,774.0,44.5,208,89,2.911780834679348,0.1895889282226575,1.3731021463871,170.0
20231,775.0,43.5,206,83,0.8748183192311672,0.1895889282226575,1.3731021463871,175.0
20232,773.5,34.5,201,69,179.3873043488129,0.1895889282226575,1.4231021463870999,0.0
20233,772.0,36.5,204,73,178.13430150041984,0.1895889282226575,1.4231021463870999,5.0
20234,772.0,38.5,206,77,176.86446127524937,0.1895889282226575,1.4231021463870999,10.0
20235,770.5,40.5,207,81,175.34761382967838,0.1895889282226575,1.4231021463870999,15.0
20236,770.0,42.5,206,85,173.96393132658204,0.1895889282226575,1.4231021463870999,20.0
20237,769.5,44.0,203,88,172.6109191335313,0.1895889282226575,1.4231021463870999,25.0
20238,768.5,46.0,199,92,170.89145240108758,0.1895889282226575,1.4231021463870999,30.0
20239,768.0,47.5,194,95,169.09929525682406,0.1895889282226575,1.4231021463870999,35.0
20240,767.5,49.0,187,98,167.23515100473344,0.1895889282226575,1.4231021463870999,40.0
20241,767.0,50.0,180,100,164.8575358252989,0.1895889282226575,1.4231021463870999,45.0
20242,766.5,51.5,169,103,162.61108431681805,0.1895889282226575,1.4231021463870999,50.0
20243,766.0,52.5,158,105,159.91038303904634,0.1895889282226575,1.4231021463870999,55.0
20244,766.0,53.5,146,107,156.84154379710333,0.1895889282226575,1.4231021463870999,60.0
20245,765.5,54.0,133,108,152.7166570051428,0.1895889282226575,1.4231021463870999,65.0
20246,765.0,54.5,118,109,148.39804064698671,0.1895889282226575,1.4231021463870999,70.0
20247,765.0,55.0,102,110,143.18430374141315,0.1895889282226575,1.4231021463870999,75.0
20248,766.0,55.5,88,111,99.78972017132799,0.1895889282226575,1.4231021463870999,80.0
20249,770.5,55.5,79,111,87.9004549688982,0.1895889282226575,1.4231021463870999,85.0
20250,773.5,55.5,91,111,78.31672255128979,0.1895889282226575,1.4231021463870999,90.0
20251,774.0,55.5,106,111,35.52288415024441,0.1895889282226575,1.4231021463870999,95.0
20252,774.0,55.0,122,110,30.542287829186648,0.1895889282226575,1.4231021463870999,100.0
20253,774.0,54.5,136,109,27.18009540095659,0.1895889282226575,1.4231021463870999,105.0
20254,774.0,54.0,150,108,23.32774326955962,0.1895889282226575,1.4231021463870999,110.0
20255,774.0,53.5,162,107,20.399688897682267,0.1895889282226575,1.4231021463870999,115.0
20256,774.0,52.5,172,105,17.95486153958882,0.1895889282226575,1.4231021463870999,120.0
20257,773.5,51.0,181,102,15.516105119233657,0.1895889282226575,1.4231021463870999,125.0
20258,773.5,50.0,189,100,13.448118482746622,0.1895889282226575,1.4231021463870999,130.0
20259,773.0,49.5,196,99,11.138332918758465,0.1895889282226575,1.4231021463870999,135.0
20260,772.5,47.0,201,94,9.313944900276965,0.1895889282226575,1.4231021463870999,140.0
20261,772.0,45.5,204,91,8.429199383869104,0.1895889282226575,1.4231021463870999,145.0
20262,771.5,44.0,207,88,6.978222191855821,0.1895889282226575,1.4231021463870999,150.0
20263,770.5,42.0,207,84,5.406938756812451,0.1895889282226575,1.4231021463870999,155.0
20264,770.5,40.0,207,80,4.088522943259818,0.1895889282226575,1.4231021463870999,160.0
20265,770.0,38.5,204,77,2.5834744598338375,0.1895889282226575,1.4231021463870999,165.0
20266,770.5,36.5,203,73,1.3631554969531408,0.1895889282226575,1.4231021463870999,170.0
20267,772.5,34.5,201,69,0.609437617565618,0.1895889282226575,1.4231021463870999,175.0
20268,770.0,27.0,196,54,179.5329562230155,0.1895889282226575,1.4731021463871,0.0
20269,769.5,29.0,199,58,178.04975312880907,0.1895889282226575,1.4731021463871,5.0
20270,768.5,31.0,201,62,176.8123395125957,0.1895889282226575,1.4731021463871,10.0
20271,768.0,32.5,202,65,175.46147309953528,0.1895889282226575,1.4731021463871,15.0
20272,767.0,34.5,202,69,174.08161231606863,0.1895889282226575,1.4731021463871,20.0
20273,766.5,36.0,199,72,172.64584805015863,0.1895889282226575,1.4731021463871,25.0
20274,765.5,37.5,195,75,171.1276641874715,0.1895889282226575,1.4731021463871,30.0
20275,764.5,39.0,189,78,169.3071360340358,0.1895889282226575,1.4731021463871,35.0
20276,764.0,40.5,182,81,167.5033473688701,0.1895889282226575,1.4731021463871,40.0
20277,763.0,42.0,174,84,165.3903766547577,0.1895889282226575,1.4731021463871,45.0
20278,762.5,43.5,163,87,162.3443932801834,0.1895889282226575,1.4731021463871,50.0
20279,761.0,44.0,150,88,159.67553897578694,0.1895889282226575,1.4731021463871,55.0
20280,759.5,45.0,137,90,156.99745699737292,0.1895889282226575,1.4731021463871,60.0
20281,759.0,45.5,122,91,153.11247212776016,0.1895889282226575,1.4731021463871,65.0
20282,759.5,46.5,109,93,148.96448935434046,0.1895889282226575,1.4731021463871,70.0
20283,760.0,46.5,96,93,143.26741892867256,0.1895889282226575,1.4731021463871,75.0
20284,762.0,47.0,84,94,138.0733128298233,0.1895889282226575,1.4731021463871,80.0
20285,767.0,47.0,78,94,133.18352463025587,0.1895889282226575,1.4731021463871,85.0
20286,771.5,47.0,87,94,41.23027743024534,0.1895889282226575,1.4731021463871,90.0
20287,773.0,47.0,100,94,35.666542862889855,0.1895889282226575,1.4731021463871,95.0
20288,773.5,46.5,113,93,30.671441271720937,0.1895889282226575,1.4731021463871,100.0
20289,773.5,46.5,127,93,26.309273243784446,0.1895889282226575,1.4731021463871,105.0
20290,773.5,45.5,141,91,23.15845620289656,0.1895889282226575,1.4731021463871,110.0
20291,772.5,45.0,155,90,20.511634512461228,0.1895889282226575,1.4731021463871,115.0
20292,771.5,44.0,167,88,18.20045564461134,0.1895889282226575,1.4731021463871,120.0
20293,771.0,43.0,176,86,15.232772459729972,0.1895889282226575,1.4731021463871,125.0
20294,770.0,42.0,184,84,13.110983388777186,0.1895889282226575,1.4731021463871,130.0
20295,769.5,40.5,191,81,11.4790277444107,0.1895889282226575,1.4731021463871,135.0
20296,769.0,39.0,196,78,9.838928760602357,0.1895889282226575,1.4731021463871,140.0
20297,769.0,37.5,200,75,8.28303794925489,0.1895889282226575,1.4731021463871,145.0
20298,768.0,36.0,202,72,6.061482357742534,0.1895889282226575,1.4731021463871,150.0
20299,768.0,34.0,202,68,5.2695918643141795,0.1895889282226575,1.4731021463871,155.0
20300,767.5,32.5,201,65,4.111406945287399,0.1895889282226575,1.4731021463871,160.0
20301,766.0,30.5,198,61,2.8711416389020314,0.1895889282226575,1.4731021463871,165.0
20302,767.0,28.5,196,57,1.2515698897924494,0.1895889282226575,1.4731021463871,170.0
20303,769.0,27.0,196,54,1.0776378103957995,0.1895889282226575,1.4731021463871,175.0
20304,766.5,20.0,191,40,179.67446980988552,0.1895889282226575,1.5231021463871,0.0
20305,766.0,21.5,194,43,177.7766413261922,0.1895889282226575,1.5231021463871,5.0
20306,765.0,23.5,196,47,176.97795391887945,0.1895889282226575,1.5231021463871,10.0
20307,764.5,25.0,197,50,175.52260293557435,0.1895889282226575,1.5231021463871,15.0
20308,763.5,27.0,195,54,174.39075263473,0.1895889282226575,1.5231021463871,20.0
20309,762.5,28.5,193,57,172.8093027044547,0.1895889282226575,1.5231021463871,25.0
20310,761.0,30.0,188,60,171.25600131192573,0.1895889282226575,1.5231021463871,30.0
20311,760.0,31.5,182,63,169.60756949301572,0.1895889282226575,1.5231021463871,35.0
20312,758.0,33.0,172,66,167.22747197799907,0.1895889282226575,1.5231021463871,40.0
20313,756.0,34.5,160,69,165.33236651286092,0.1895889282226575,1.5231021463871,45.0
20314,753.5,35.0,147,70,163.2186281094538,0.1895889282226575,1.5231021463871,50.0
20315,751.5,36.0,135,72,160.70939336511935,0.1895889282226575,1.5231021463871,55.0
20316,751.5,37.0,123,74,157.70033162789605,0.1895889282226575,1.5231021463871,60.0
20317,751.5,37.5,111,75,153.88153898701597,0.1895889282226575,1.5231021463871,65.0
20318,753.0,38.5,100,77,148.82298768186934,0.1895889282226575,1.5231021463871,70.0
20319,755.0,38.5,90,77,143.76278418686144,0.1895889282226575,1.5231021463871,75.0
20320,758.5,39.0,81,78,138.7619102193193,0.1895889282226575,1.5231021463871,80.0
20321,764.0,39.0,76,78,46.192972015194414,0.1895889282226575,1.5231021463871,85.0
20322,769.5,39.0,83,78,41.166597869092925,0.1895889282226575,1.5231021463871,90.0
20323,772.0,39.0,92,78,35.78252558853899,0.1895889282226575,1.5231021463871,95.0
20324,774.5,38.5,103,77,31.193486088457803,0.1895889282226575,1.5231021463871,100.0
20325,776.0,38.5,114,77,27.391203515903726,0.1895889282226575,1.5231021463871,105.0
20326,776.5,37.5,125,75,22.89786177636961,0.1895889282226575,1.5231021463871,110.0
20327,776.0,37.0,138,74,19.522946284417458,0.1895889282226575,1.5231021463871,115.0
20328,774.5,36.0,151,72,17.160526401732454,0.1895889282226575,1.5231021463871,120.0
20329,772.5,35.0,163,70,15.15839012380195,0.1895889282226575,1.5231021463871,125.0
20330,769.5,34.0,175,68,13.282525588538988,0.1895889282226575,1.5231021463871,130.0
20331,768.5,33.0,183,66,11.005641598959642,0.1895889282226575,1.5231021463871,135.0
20332,767.0,31.5,190,63,9.512803018784325,0.1895889282226575,1.5231021463871,140.0
20333,766.0,30.0,194,60,8.094603128513427,0.1895889282226575,1.5231021463871,145.0
20334,765.0,28.5,196,57,6.600543587852826,0.1895889282226575,1.5231021463871,150.0
20335,764.0,26.5,196,53,5.352003374639025,0.1895889282226575,1.5231021463871,155.0
20336,763.5,25.0,195,50,3.9717359052951906,0.1895889282226575,1.5231021463871,160.0
20337,762.5,23.0,191,46,2.7277608959601594,0.1895889282226575,1.5231021463871,165.0
20338,763.0,21.5,190,43,1.6259728001820122,0.1895889282226575,1.5231021463871,170.0
20339,765.5,19.5,191,39,0.48278389370057084,0.1895889282226575,1.5231021463871,175.0
20340,763.5,13.0,185,26,179.8381492375404,0.1895889282226575,1.5731021463871,0.0
20341,763.0,14.5,188,29,178.66072437227842,0.1895889282226575,1.5731021463871,5.0
20342,762.0,16.5,188,33,176.88708546778713,0.1895889282226575,1.5731021463871,10.0
20343,761.0,18.0,188,36,175.6136313512353,0.1895889282226575,1.5731021463871,15.0
20344,758.5,20.0,185,40,174.0651400549226,0.1895889282226575,1.5731021463871,20.0
20345,756.0,21.5,180,43,172.03149474689576,0.1895889282226575,1.5731021463871,25.0
20346,752.0,23.0,170,46,171.26598837436114,0.1895889282226575,1.5731021463871,30.0
20347,747.5,24.0,157,48,169.69686969308157,0.1895889282226575,1.5731021463871,35.0
20348,743.5,25.5,145,51,167.77802260979172,0.1895889282226575,1.5731021463871,40.0
20349,742.5,26.5,135,53,165.7785356878183,0.1895889282226575,1.5731021463871,45.0
20350,741.5,27.5,125,55,163.7862225021138,0.1895889282226575,1.5731021463871,50.0
20351,741.5,28.5,117,57,161.0625081744509,0.1895889282226575,1.5731021463871,55.0
20352,743.0,29.5,108,59,158.4707431954572,0.1895889282226575,1.5731021463871,60.0
20353,744.5,30.0,99,60,153.25072056025317,0.1895889282226575,1.5731021463871,65.0
20354,746.5,30.5,91,61,148.79864793432182,0.1895889282226575,1.5731021463871,70.0
20355,751.0,31.0,84,62,144.41235500912,0.1895889282226575,1.5731021463871,75.0
20356,755.0,31.5,78,63,140.15242323438304,0.1895889282226575,1.5731021463871,80.0
20357,761.0,31.5,74,63,46.73411462945853,0.1895889282226575,1.5731021463871,85.0
20358,767.0,31.5,78,63,40.83717483478654,0.1895889282226575,1.5731021463871,90.0
20359,771.0,31.5,86,63,34.91467329407476,0.1895889282226575,1.5731021463871,95.0
20360,774.5,31.0,93,62,30.995411645993045,0.1895889282226575,1.5731021463871,100.0
20361,777.0,30.5,102,61,26.662825165213462,0.1895889282226575,1.5731021463871,105.0
20362,778.5,30.0,111,60,22.758082114882427,0.1895889282226575,1.5731021463871,110.0
20363,780.0,29.5,120,59,20.096023018484743,0.1895889282226575,1.5731021463871,115.0
20364,780.5,28.5,129,57,16.845033762989942,0.1895889282226575,1.5731021463871,120.0
20365,780.0,27.5,138,55,14.552365813709343,0.1895889282226575,1.5731021463871,125.0
20366,778.0,26.5,148,53,12.854976890405624,0.1895889282226575,1.5731021463871,130.0
20367,776.5,25.5,157,51,11.060970985940912,0.1895889282226575,1.5731021463871,135.0
20368,772.0,24.0,168,48,10.046851117819187,0.1895889282226575,1.5731021463871,140.0
20369,766.0,22.5,182,45,7.453940985622921,0.1895889282226575,1.5731021463871,145.0
20370,763.0,21.0,186,42,7.565799040392903,0.1895889282226575,1.5731021463871,150.0
20371,761.0,19.5,188,39,5.780972724436651,0.1895889282226575,1.5731021463871,155.0
20372,760.0,18.0,188,36,4.050996821443277,0.1895889282226575,1.5731021463871,160.0
20373,759.0,16.0,186,32,2.7592410785030097,0.1895889282226575,1.5731021463871,165.0
20374,759.5,14.5,185,29,1.6446213392459867,0.1895889282226575,1.5731021463871,170.0
20375,761.5,12.5,185,25,0.3255301901144776,0.1895889282226575,1.5731021463871,175.0
20376,974.0,634.0,424,154,178.71905160457004,0.23958892822265754,0.3731021463871002,0.0
20377,971.0,631.5,424,177,175.16067449541652,0.23958892822265754,0.3731021463871002,5.0
20378,967.5,625.5,423,189,169.66216669296205,0.23958892822265754,0.3731021463871002,10.0
20379,965.0,619.5,418,201,164.59648040461013,0.23958892822265754,0.3731021463871002,15.0
20380,961.5,614.0,411,212,159.22684111762197,0.23958892822265754,0.3731021463871002,20.0
20381,958.5,609.0,401,222,153.65837590195923,0.23958892822265754,0.3731021463871002,25.0
20382,956.0,604.5,388,231,147.74396831732673,0.23958892822265754,0.3731021463871002,30.0
20383,953.5,600.0,373,240,141.94353794382891,0.23958892822265754,0.3731021463871002,35.0
20384,951.5,596.5,355,247,159.16816835110671,0.23958892822265754,0.3731021463871002,40.0
20385,949.5,593.0,333,254,155.7953319897549,0.23958892822265754,0.3731021463871002,45.0
20386,952.5,590.5,303,259,123.09471024306151,0.23958892822265754,0.3731021463871002,50.0
20387,955.0,588.0,270,264,117.11354063742044,0.23958892822265754,0.3731021463871002,55.0
20388,957.0,586.0,238,268,110.31081335818499,0.23958892822265754,0.3731021463871002,60.0
20389,956.5,584.5,209,271,104.33397190784399,0.23958892822265754,0.3731021463871002,65.0
20390,955.0,582.5,182,275,97.77777162906159,0.23958892822265754,0.3731021463871002,70.0
20391,956.0,582.0,162,276,91.62542261879594,0.23958892822265754,0.3731021463871002,75.0
20392,963.5,581.5,163,277,85.90215339993142,0.23958892822265754,0.3731021463871002,80.0
20393,961.0,581.0,186,278,80.59477906296252,0.23958892822265754,0.3731021463871002,85.0
20394,959.5,581.0,209,278,75.24375938130572,0.23958892822265754,0.3731021463871002,90.0
20395,958.5,581.0,233,278,70.37859014301807,0.23958892822265754,0.3731021463871002,95.0
20396,957.0,581.5,256,277,65.55400898784967,0.23958892822265754,0.3731021463871002,100.0
20397,958.0,582.5,280,275,61.00883658244527,0.23958892822265754,0.3731021463871002,105.0
20398,959.0,583.5,304,273,56.44405185094183,0.23958892822265754,0.3731021463871002,110.0
20399,961.5,585.0,329,270,52.22467608627551,0.23958892822265754,0.3731021463871002,115.0
20400,965.0,587.0,356,266,47.98653262185053,0.23958892822265754,0.3731021463871002,120.0
20401,970.5,589.0,383,262,44.039699929480776,0.23958892822265754,0.3731021463871002,125.0
20402,977.0,591.5,410,257,19.0591381846815,0.23958892822265754,0.3731021463871002,130.0
20403,976.5,594.5,421,251,36.014788871282576,0.23958892822265754,0.3731021463871002,135.0
20404,974.5,598.0,427,244,32.26837918640456,0.23958892822265754,0.3731021463871002,140.0
20405,973.5,602.0,431,236,28.26252230658656,0.23958892822265754,0.3731021463871002,145.0
20406,972.5,606.5,433,227,24.496170264316106,0.23958892822265754,0.3731021463871002,150.0
20407,972.5,611.0,433,218,19.894962591137755,0.23958892822265754,0.3731021463871002,155.0
20408,973.0,616.5,432,207,16.197174792511532,0.23958892822265754,0.3731021463871002,160.0
20409,974.0,622.0,430,196,12.050947244529084,0.23958892822265754,0.3731021463871002,165.0
20410,975.5,628.0,427,184,8.049784215654654,0.23958892822265754,0.3731021463871002,170.0
20411,976.0,634.5,424,171,3.423058164623285,0.23958892822265754,0.3731021463871002,175.0
20412,958.5,578.5,403,147,179.43037272865308,0.23958892822265754,0.4231021463871002,0.0
20413,956.0,580.0,404,174,174.7361726677828,0.23958892822265754,0.4231021463871002,5.0
20414,952.5,581.5,403,199,170.0437975921542,0.23958892822265754,0.4231021463871002,10.0
20415,950.0,583.5,398,223,165.19296537888124,0.23958892822265754,0.4231021463871002,15.0
20416,947.0,585.0,392,248,160.02694603870896,0.23958892822265754,0.4231021463871002,20.0
20417,944.5,586.0,383,268,154.73448352682328,0.23958892822265754,0.4231021463871002,25.0
20418,942.5,582.0,371,276,149.11342691879724,0.23958892822265754,0.4231021463871002,30.0
20419,940.0,578.0,356,284,143.3774098141655,0.23958892822265754,0.4231021463871002,35.0
20420,938.0,574.5,340,291,137.29584535101708,0.23958892822265754,0.4231021463871002,40.0
20421,936.0,571.5,320,297,131.2549887854347,0.23958892822265754,0.4231021463871002,45.0
20422,935.0,568.5,298,303,124.62922708284196,0.23958892822265754,0.4231021463871002,50.0
20423,934.0,566.5,274,307,118.14254666334614,0.23958892822265754,0.4231021463871002,55.0
20424,933.5,564.5,249,311,111.74271073941969,0.23958892822265754,0.4231021463871002,60.0
20425,934.0,563.0,220,314,104.91442978917871,0.23958892822265754,0.4231021463871002,65.0
20426,935.0,562.0,190,316,98.92023127965984,0.23958892822265754,0.4231021463871002,70.0
20427,938.0,561.0,162,318,92.66402842857917,0.23958892822265754,0.4231021463871002,75.0
20428,953.0,560.0,160,320,86.6450815961216,0.23958892822265754,0.4231021463871002,80.0
20429,954.0,560.0,188,320,80.83765295427838,0.23958892822265754,0.4231021463871002,85.0
20430,955.0,560.0,218,320,75.42667948193889,0.23958892822265754,0.4231021463871002,90.0
20431,957.0,560.0,246,320,70.21966808447223,0.23958892822265754,0.4231021463871002,95.0
20432,960.0,560.5,276,319,65.13553135245468,0.23958892822265754,0.4231021463871002,100.0
20433,963.5,561.5,305,317,60.466769568988866,0.23958892822265754,0.4231021463871002,105.0
20434,963.5,562.5,327,315,55.8326982846952,0.23958892822265754,0.4231021463871002,110.0
20435,963.0,564.0,346,312,51.319497086304864,0.23958892822265754,0.4231021463871002,115.0
20436,962.5,565.5,363,309,47.123650054195195,0.23958892822265754,0.4231021463871002,120.0
20437,962.5,567.5,377,305,43.08236140296617,0.23958892822265754,0.4231021463871002,125.0
20438,961.0,570.0,388,300,39.21669233398404,0.23958892822265754,0.4231021463871002,130.0
20439,960.0,573.0,398,294,35.15026293820563,0.23958892822265754,0.4231021463871002,135.0
20440,958.5,576.0,405,288,31.145258688624267,0.23958892822265754,0.4231021463871002,140.0
20441,957.5,580.0,409,280,27.26094261197602,0.23958892822265754,0.4231021463871002,145.0
20442,956.5,584.0,411,272,22.606231107509075,0.23958892822265754,0.4231021463871002,150.0
20443,956.5,587.5,411,261,18.56197354750202,0.23958892822265754,0.4231021463871002,155.0
20444,956.5,585.5,411,239,15.567019403721588,0.23958892822265754,0.4231021463871002,160.0
20445,957.5,584.0,409,214,11.678326624639567,0.23958892822265754,0.4231021463871002,165.0
20446,960.0,582.5,406,189,7.549803412822257,0.23958892822265754,0.4231021463871002,170.0
20447,960.5,580.5,403,163,3.3216081295763615,0.23958892822265754,0.4231021463871002,175.0
20448,944.5,529.0,385,140,179.08042290787216,0.23958892822265754,0.4731021463871002,0.0
20449,942.0,530.5,386,163,174.92897821205548,0.23958892822265754,0.4731021463871002,5.0
20450,939.0,531.5,384,187,170.3747920892481,0.23958892822265754,0.4731021463871002,10.0
20451,936.5,533.0,381,210,165.21857564909112,0.23958892822265754,0.4731021463871002,15.0
20452,934.0,534.5,376,231,160.83940038805582,0.23958892822265754,0.4731021463871002,20.0
20453,931.5,536.0,367,252,155.8906732698543,0.23958892822265754,0.4731021463871002,25.0
20454,929.0,537.5,356,271,150.36326795765,0.23958892822265754,0.4731021463871002,30.0
20455,927.0,539.0,342,288,144.7661494025698,0.23958892822265754,0.4731021463871002,35.0
20456,925.0,540.0,326,304,138.75607205152642,0.23958892822265754,0.4731021463871002,40.0
20457,924.0,541.5,308,317,132.67220988643192,0.23958892822265754,0.4731021463871002,45.0
20458,922.5,542.5,287,329,126.34195365003126,0.23958892822265754,0.4731021463871002,50.0
20459,922.0,543.0,264,340,119.64622020840181,0.23958892822265754,0.4731021463871002,55.0
20460,922.0,543.5,240,347,113.13055760426448,0.23958892822265754,0.4731021463871002,60.0
20461,921.5,543.5,213,353,106.52819389127109,0.23958892822265754,0.4731021463871002,65.0
20462,922.0,542.0,186,356,99.9139642035733,0.23958892822265754,0.4731021463871002,70.0
20463,923.0,541.5,156,357,93.32554801253184,0.23958892822265754,0.4731021463871002,75.0
20464,939.5,540.5,157,359,87.53460790347322,0.23958892822265754,0.4731021463871002,80.0
20465,943.5,540.5,185,359,81.10554425334487,0.23958892822265754,0.4731021463871002,85.0
20466,945.5,540.5,213,359,75.30154185335141,0.23958892822265754,0.4731021463871002,90.0
20467,946.5,540.5,241,359,70.01304082977595,0.23958892822265754,0.4731021463871002,95.0
20468,947.5,541.0,265,358,64.76333293383072,0.23958892822265754,0.4731021463871002,100.0
20469,948.5,541.5,289,357,59.69668892853451,0.23958892822265754,0.4731021463871002,105.0
20470,948.5,543.0,309,354,55.11347660445949,0.23958892822265754,0.4731021463871002,110.0
20471,948.5,544.0,329,352,50.84705374113594,0.23958892822265754,0.4731021463871002,115.0
20472,948.0,544.0,344,344,46.10773813316246,0.23958892822265754,0.4731021463871002,120.0
20473,947.5,543.5,359,335,41.978740441549576,0.23958892822265754,0.4731021463871002,125.0
20474,946.5,542.5,369,325,38.12586396130905,0.23958892822265754,0.4731021463871002,130.0
20475,945.0,541.5,378,311,33.90447256793368,0.23958892822265754,0.4731021463871002,135.0
20476,944.5,540.5,385,297,29.961244223958715,0.23958892822265754,0.4731021463871002,140.0
20477,944.0,539.0,390,280,25.98016887968413,0.23958892822265754,0.4731021463871002,145.0
20478,943.0,538.0,392,264,22.155567448873967,0.23958892822265754,0.4731021463871002,150.0
20479,942.0,537.0,392,244,18.105723201861792,0.23958892822265754,0.4731021463871002,155.0
20480,942.5,535.0,391,222,14.868685787208165,0.23958892822265754,0.4731021463871002,160.0
20481,943.5,533.5,389,201,11.093229957605217,0.23958892822265754,0.4731021463871002,165.0
20482,945.0,532.0,386,178,7.225211436397217,0.23958892822265754,0.4731021463871002,170.0
20483,946.0,531.0,384,154,3.0151830247623366,0.23958892822265754,0.4731021463871002,175.0
20484,931.5,483.5,367,133,179.56186224942212,0.23958892822265754,0.5231021463871002,0.0
20485,929.0,484.5,368,155,175.02903680248852,0.23958892822265754,0.5231021463871002,5.0
20486,927.0,485.5,368,177,170.7081336050615,0.23958892822265754,0.5231021463871002,10.0
20487,924.5,487.0,365,198,166.26284878013007,0.23958892822265754,0.5231021463871002,15.0
20488,922.0,488.0,360,218,161.3977029976993,0.23958892822265754,0.5231021463871002,20.0
